;Natasha_no_hyphen1;Tokens;Lemmas;wh_words;wh_dicts
9117;А что видите в зеркале вы?;7;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'VERB': 'видеть'}, {'ADP': 'в'}, {'NOUN': 'зеркало'}, {'PRON': 'вы'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9120;Что скрывалось под маской невозмутимого сребробородого мудреца?;8;[{'PRON': 'что'}, {'VERB': 'скрываться'}, {'ADP': 'под'}, {'NOUN': 'маска'}, {'ADJ': 'невозмутимый'}, {'ADJ': 'сребробородый'}, {'NOUN': 'мудрец'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9125;Неужели она и правда полагает, что за каких-то четыре недели можно составить полную картину долгой и удивительной жизни Думбльдора?;21;[{'PART': 'неужели'}, {'PRON': 'она'}, {'PART': 'и'}, {'ADV': 'правда'}, {'VERB': 'полагать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADP': 'за'}, {'DET': 'какой-то'}, {'NUM': 'четыре'}, {'NOUN': 'неделя'}, {'ADV': 'можно'}, {'VERB': 'составить'}, {'ADJ': 'полный'}, {'NOUN': 'картина'}, {'ADJ': 'долгий'}, {'CCONJ': 'и'}, {'ADJ': 'удивительный'}, {'NOUN': 'жизнь'}, {'PROPN': 'думбльдор'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9127;Придет ли после этого в голову, что в юности и Думбльдор якшался с силами зла?;17;[{'VERB': 'прийти'}, {'PART': 'ли'}, {'ADP': 'после'}, {'PRON': 'это'}, {'ADP': 'в'}, {'NOUN': 'голова'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADP': 'в'}, {'NOUN': 'юность'}, {'CCONJ': 'и'}, {'ADJ': 'думбльдор'}, {'NOUN': 'якшаться'}, {'ADP': 'с'}, {'NOUN': 'сила'}, {'NOUN': 'зло'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9128;И что, вовсю пропагандируя терпимость и всеобщее равенство, в молодости он подобной широтой взглядов не отличался?;19;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADV': 'вовсю'}, {'VERB': 'пропагандировать'}, {'NOUN': 'терпимость'}, {'CCONJ': 'и'}, {'ADJ': 'всеобщий'}, {'NOUN': 'равенство'}, {'PUNCT': ','}, {'ADP': 'в'}, {'NOUN': 'молодость'}, {'PRON': 'он'}, {'ADJ': 'подобный'}, {'NOUN': 'широта'}, {'NOUN': 'взгляд'}, {'PART': 'не'}, {'VERB': 'отличаться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9129;Я спрашиваю, что имеется в виду – пятнадцатилетней давности скандал с братом Думбльдора Аберфорсом, которого Мудрейх осудил за неправомочное колдовство?;23;[{'PRON': 'я'}, {'VERB': 'спрашивать'}, {'PUNCT': ','}, {'PRON': 'что'}, {'VERB': 'иметься'}, {'ADP': 'в'}, {'NOUN': 'вид'}, {'PUNCT': '–'}, {'ADJ': 'пятнадцатилетний'}, {'NOUN': 'давность'}, {'NOUN': 'скандал'}, {'ADP': 'с'}, {'NOUN': 'брат'}, {'PROPN': 'думбльдор'}, {'PROPN': 'аберфорс'}, {'PUNCT': ','}, {'PRON': 'который'}, {'PROPN': 'мудрейх'}, {'VERB': 'осудить'}, {'ADP': 'за'}, {'ADJ': 'неправомочный'}, {'NOUN': 'колдовство'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9133;Верит ли Рита, что Поттер был с Думбльдором в момент его смерти?;14;[{'VERB': 'верить'}, {'PART': 'ли'}, {'PROPN': 'рита'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PROPN': 'поттер'}, {'AUX': 'быть'}, {'ADP': 'с'}, {'PROPN': 'думбльдор'}, {'ADP': 'в'}, {'NOUN': 'момент'}, {'DET': 'его'}, {'NOUN': 'смерть'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9142;Вы что, и правда такой тупой?;8;[{'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': ','}, {'CCONJ': 'и'}, {'ADV': 'правда'}, {'DET': 'такой'}, {'ADJ': 'тупой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9148;Их что… много?;5;[{'PRON': 'они'}, {'PRON': 'что'}, {'PUNCT': '…'}, {'ADV': 'много'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9150;А ты думал, их двое – те, что на нас напали?;14;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'PRON': 'они'}, {'NUM': 'двое'}, {'PUNCT': '–'}, {'DET': 'тот'}, {'PUNCT': ','}, {'PRON': 'что'}, {'ADP': 'на'}, {'PRON': 'мы'}, {'VERB': 'напасть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9153;До вас что, не доходит?;7;[{'ADP': 'до'}, {'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': ','}, {'PART': 'не'}, {'VERB': 'доходить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9157;Умею что?;3;[{'VERB': 'уметь'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9161;Чего ты не понимаешь, пусик?;7;[{'PRON': 'что'}, {'PRON': 'ты'}, {'PART': 'не'}, {'VERB': 'понимать'}, {'PUNCT': ','}, {'VERB': 'пусик'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9166;Ну что еще?;4;[{'PART': 'ну'}, {'PRON': 'что'}, {'ADV': 'еще'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9176;Тебя что, дементоры подменили?;6;[{'PRON': 'ты'}, {'PRON': 'что'}, {'PUNCT': ','}, {'VERB': 'дементоры'}, {'VERB': 'подменить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9183;Гарри, угадай что?;5;[{'PROPN': 'гарри'}, {'PUNCT': ','}, {'VERB': 'угадать'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9185;Под чем?;3;[{'ADP': 'под'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9186;А что делать?;4;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9187;А что нам остается?;5;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'PRON': 'мы'}, {'VERB': 'оставаться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9188;Сегодня твои с родственниками пути разошлись, и все вы понимали, что вам больше не жить вместе, верно?;21;[{'ADV': 'сегодня'}, {'DET': 'твой'}, {'ADP': 'с'}, {'NOUN': 'родственник'}, {'NOUN': 'путь'}, {'VERB': 'разойтись'}, {'PUNCT': ','}, {'CCONJ': 'и'}, {'DET': 'весь'}, {'PRON': 'вы'}, {'VERB': 'понимать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'вы'}, {'ADV': 'большой'}, {'PART': 'не'}, {'VERB': 'жить'}, {'ADV': 'вместе'}, {'PUNCT': ','}, {'ADV': 'верно'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9192;Вдруг чего, и мы навсегда останемся тощими очкариками?;10;[{'ADV': 'вдруг'}, {'PRON': 'что'}, {'PUNCT': ','}, {'CCONJ': 'и'}, {'PRON': 'мы'}, {'ADV': 'навсегда'}, {'VERB': 'остаться'}, {'ADJ': 'тощий'}, {'NOUN': 'очкарик'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9200;Ну что, готовы?;5;[{'PART': 'ну'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADJ': 'готовый'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9201;Гарри, чего такое?;5;[{'PROPN': 'гарри'}, {'PUNCT': ','}, {'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9214;Что, кстати, случилось?;6;[{'PRON': 'что'}, {'PUNCT': ','}, {'ADV': 'кстати'}, {'PUNCT': ','}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9220;Что с нашей дочерью?;5;[{'PRON': 'что'}, {'ADP': 'с'}, {'DET': 'наш'}, {'NOUN': 'дочь'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9225;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9227;А что?;3;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9233;Что за шуточки?;4;[{'PRON': 'что'}, {'ADP': 'за'}, {'NOUN': 'шуточка'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9235;А меня чего ж не проверяешь?;7;[{'CCONJ': 'а'}, {'PRON': 'я'}, {'PRON': 'что'}, {'PART': 'ж'}, {'PART': 'не'}, {'VERB': 'проверять'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9238;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9242;Что ты сделал?;4;[{'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'сделать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9246;Что же мне, надо было убить Стэна?;9;[{'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'я'}, {'PUNCT': ','}, {'ADV': 'надо'}, {'AUX': 'быть'}, {'VERB': 'убить'}, {'PROPN': 'стэн'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9250;Что было у вас?;5;[{'PRON': 'что'}, {'AUX': 'быть'}, {'ADP': 'у'}, {'PRON': 'вы'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9251;Но с чего вдруг?;5;[{'CCONJ': 'но'}, {'ADP': 'с'}, {'PRON': 'что'}, {'ADV': 'вдруг'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9265;Что это с ним?;5;[{'PRON': 'что'}, {'PRON': 'это'}, {'ADP': 'с'}, {'PRON': 'он'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9277;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9278;Ну а у вас всех что?;7;[{'PART': 'ну'}, {'CCONJ': 'а'}, {'ADP': 'у'}, {'PRON': 'вы'}, {'PRON': 'весь'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9280;А что такое?;4;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9283;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9287;С чего бы ему скрывать самое главное?;8;[{'ADP': 'с'}, {'PRON': 'что'}, {'AUX': 'бы'}, {'PRON': 'он'}, {'VERB': 'скрывать'}, {'ADJ': 'самый'}, {'ADJ': 'главный'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9298;Ты хочешь сказать, что колдовал инстинктивно?;8;[{'PRON': 'ты'}, {'VERB': 'хотеть'}, {'VERB': 'сказать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'колдовать'}, {'ADV': 'инстинктивно'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9306;А позволь поинтересоваться, с чего вы вдруг решили бросить учебу?;12;[{'CCONJ': 'а'}, {'VERB': 'позволить'}, {'VERB': 'поинтересоваться'}, {'PUNCT': ','}, {'ADP': 'с'}, {'PRON': 'что'}, {'PRON': 'вы'}, {'ADV': 'вдруг'}, {'VERB': 'решить'}, {'VERB': 'бросить'}, {'NOUN': 'учеба'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9308;Что же, Гарри, раз ты все равно пока здесь – поможешь подготовиться к свадьбе?;17;[{'PRON': 'что'}, {'PART': 'же'}, {'PUNCT': ','}, {'PROPN': 'гарри'}, {'PUNCT': ','}, {'SCONJ': 'раз'}, {'PRON': 'ты'}, {'PRON': 'весь'}, {'ADJ': 'равный'}, {'ADV': 'пока'}, {'ADV': 'здесь'}, {'PUNCT': '–'}, {'VERB': 'помочь'}, {'VERB': 'подготовиться'}, {'ADP': 'к'}, {'NOUN': 'свадьба'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9309;И что, по ее мнению, будет дальше?;10;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADP': 'по'}, {'DET': 'ее'}, {'NOUN': 'мнение'}, {'PUNCT': ','}, {'AUX': 'быть'}, {'ADV': 'далекий'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9312;Вот что тебе предстоит?;5;[{'PART': 'вот'}, {'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'предстоять'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9317;Или хотят скрыть, что на меня напал Вольдеморт?;10;[{'CCONJ': 'или'}, {'VERB': 'хотеть'}, {'VERB': 'скрыть'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADP': 'на'}, {'PRON': 'я'}, {'VERB': 'напасть'}, {'PROPN': 'вольдеморт'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9326;Но ты ведь знаешь, что бы он нам сейчас сказал?;12;[{'CCONJ': 'но'}, {'PRON': 'ты'}, {'PART': 'ведь'}, {'VERB': 'знать'}, {'PUNCT': ','}, {'PRON': 'что'}, {'AUX': 'бы'}, {'PRON': 'он'}, {'PRON': 'мы'}, {'ADV': 'сейчас'}, {'VERB': 'сказать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9329;На лицах читалось усталое: «Ну что еще?;10;[{'ADP': 'на'}, {'NOUN': 'лицо'}, {'VERB': 'читаться'}, {'NOUN': 'усталый'}, {'PUNCT': ':'}, {'PUNCT': '«'}, {'PART': 'ну'}, {'PRON': 'что'}, {'ADV': 'еще'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9339;И чего, спрашивается, Делакёры тащатся сюда за два дня до свадьбы?;14;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADV': 'спрашивается'}, {'PUNCT': ','}, {'PROPN': 'делакеры'}, {'VERB': 'тащиться'}, {'ADV': 'сюда'}, {'ADP': 'за'}, {'NUM': 'два'}, {'NOUN': 'день'}, {'ADP': 'до'}, {'NOUN': 'свадьба'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9343;В записке сказано, что он собирается его уничтожить, верно?;12;[{'ADP': 'в'}, {'NOUN': 'записка'}, {'VERB': 'сказать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'он'}, {'VERB': 'собираться'}, {'PRON': 'он'}, {'VERB': 'уничтожить'}, {'PUNCT': ','}, {'ADV': 'верно'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9344;Что, если он так и сделал?;8;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'PRON': 'он'}, {'ADV': 'так'}, {'PART': 'и'}, {'VERB': 'сделать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9349;А что, по-твоему, мы против?;8;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADV': 'по-твоему'}, {'PUNCT': ','}, {'PRON': 'мы'}, {'ADV': 'против'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9362;Что же я его не спросил?;7;[{'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'я'}, {'PRON': 'он'}, {'PART': 'не'}, {'VERB': 'спросить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9382;А ты что подарил?;5;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'PRON': 'что'}, {'VERB': 'подарить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9384;А теперь что, в игрушки играешь?;8;[{'CCONJ': 'а'}, {'ADV': 'теперь'}, {'SCONJ': 'что'}, {'PUNCT': ','}, {'ADP': 'в'}, {'NOUN': 'игрушка'}, {'VERB': 'играть'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9387;Это не ты, случайно, вышиб тогда дверь, наградил Дудли поросячьим хвостом и заодно объявил, что я колдун?;22;[{'PRON': 'это'}, {'PART': 'не'}, {'PRON': 'ты'}, {'PUNCT': ','}, {'ADV': 'случайно'}, {'PUNCT': ','}, {'VERB': 'вышибить'}, {'ADV': 'тогда'}, {'NOUN': 'дверь'}, {'PUNCT': ','}, {'VERB': 'наградить'}, {'PROPN': 'дудли'}, {'ADJ': 'поросячий'}, {'NOUN': 'хвост'}, {'CCONJ': 'и'}, {'ADV': 'заодно'}, {'VERB': 'объявить'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'я'}, {'NOUN': 'колдун'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9403;Вы не знали, что Думбльдор вам кое-что оставил?;10;[{'PRON': 'вы'}, {'PART': 'не'}, {'VERB': 'знать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PROPN': 'думбльдор'}, {'PRON': 'вы'}, {'NOUN': 'кое-что'}, {'VERB': 'оставить'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9406;Что же вы столько тянули?;6;[{'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'вы'}, {'ADV': 'столько'}, {'VERB': 'тянуть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9412;Можете ли вы сказать, Рональд, что были близки к Думбльдору?;13;[{'VERB': 'мочь'}, {'PART': 'ли'}, {'PRON': 'вы'}, {'VERB': 'сказать'}, {'PUNCT': ','}, {'PROPN': 'рональд'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'AUX': 'быть'}, {'ADJ': 'близкий'}, {'ADP': 'к'}, {'PROPN': 'думбльдор'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9419;Для чего, по его мнению, вам пригодится мракёр, а, мистер Уизли?;16;[{'ADP': 'для'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADP': 'по'}, {'DET': 'его'}, {'NOUN': 'мнение'}, {'PUNCT': ','}, {'PRON': 'вы'}, {'VERB': 'пригодиться'}, {'NOUN': 'мракер'}, {'PUNCT': ','}, {'CCONJ': 'а'}, {'PUNCT': ','}, {'NOUN': 'мистер'}, {'PROPN': 'уизли'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9421;Что еще с ним делать-то?;6;[{'PRON': 'что'}, {'ADV': 'еще'}, {'ADP': 'с'}, {'PRON': 'он'}, {'VERB': 'делать-то'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9426;То есть ты считаешь, что это просто сувенир?;10;[{'PRON': 'тот'}, {'VERB': 'быть'}, {'PRON': 'ты'}, {'VERB': 'считать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'это'}, {'PART': 'просто'}, {'NOUN': 'сувенир'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9427;А что же еще?;5;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'PART': 'же'}, {'ADV': 'еще'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
9431;И так знаешь, что в мяче?;8;[{'CCONJ': 'и'}, {'ADV': 'так'}, {'VERB': 'знать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADP': 'в'}, {'ADJ': 'мяч'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9437;Он думал, что лишь мечом Годрика Гриффиндора можно победить Наследника Слизерина?;13;[{'PRON': 'он'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PART': 'лишь'}, {'NOUN': 'меч'}, {'PROPN': 'годрик'}, {'PROPN': 'гриффиндор'}, {'ADV': 'можно'}, {'VERB': 'победить'}, {'PROPN': 'наследник'}, {'PROPN': 'слизерин'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
9438;И, подобно многим, считал, что этотебе предназначено уничтожить Того-Кто-Не-Должен-Быть-Помянут?;13;[{'CCONJ': 'и'}, {'PUNCT': ','}, {'ADP': 'подобно'}, {'NUM': 'многий'}, {'PUNCT': ','}, {'VERB': 'считать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'этотеб'}, {'VERB': 'предназначить'}, {'VERB': 'уничтожить'}, {'PROPN': 'того-кто-не-должен-быть-помянуть'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
